id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
7053026,Oso Loop in Caspers Wilderness Park,Recommended Route,A beautiful scenic loop through the furthest reaches of Casper's Wilderness Park,blue,4,1,"Coto De Caza, California",https://www.mtbproject.com/trail/7053026/oso-loop-in-caspers-wilderness-park,https://cdn2.apstatic.com/photos/mtb/7026718_sqsmall_1555004996.jpg,https://cdn2.apstatic.com/photos/mtb/7026718_small_1555004996.jpg,https://cdn2.apstatic.com/photos/mtb/7026718_smallMed_1555004996.jpg,https://cdn2.apstatic.com/photos/mtb/7026718_medium_1555004996.jpg,12.5,1417,-1418,1600,376,-117.5504,33.5374,Unknown,null,1970-01-01 00:00:00
7036173,Race Course Loop,Recommended Route,This old NICA race course in the hills above the Lake Castaic State Rec. Area makes a great ride option!,black,4,2,"Castaic, California",https://www.mtbproject.com/trail/7036173/race-course-loop,https://cdn2.apstatic.com/photos/mtb/6278212_sqsmall_1554391601.jpg,https://cdn2.apstatic.com/photos/mtb/6278212_small_1554391601.jpg,https://cdn2.apstatic.com/photos/mtb/6278212_smallMed_1554391601.jpg,https://cdn2.apstatic.com/photos/mtb/6278212_medium_1554391601.jpg,4.8,402,-402,1468,1163,-118.6154,34.5101,Unknown,null,1970-01-01 00:00:00
7052079,XC Training Route,Recommended Route,The Inland Empire best route for XC mountain biking and training.,black,4,2,"San Antonio Heights, California",https://www.mtbproject.com/trail/7052079/xc-training-route,https://cdn2.apstatic.com/photos/mtb/7035155_sqsmall_1585032378.jpg,https://cdn2.apstatic.com/photos/mtb/7035155_small_1585032378.jpg,https://cdn2.apstatic.com/photos/mtb/7035155_smallMed_1585032378.jpg,https://cdn2.apstatic.com/photos/mtb/7035155_medium_1585032378.jpg,7.2,1876,-1874,3508,2333,-117.6291,34.1651,Unknown,null,1970-01-01 00:00:00
7041305,East Walker Ranch,Recommended Route,A solid loop to start with that can be easily adapted for lots of variation.,blueBlack,4,2,"San Fernando, California",https://www.mtbproject.com/trail/7041305/east-walker-ranch,https://cdn2.apstatic.com/photos/mtb/7028793_sqsmall_1555013560.jpg,https://cdn2.apstatic.com/photos/mtb/7028793_small_1555013560.jpg,https://cdn2.apstatic.com/photos/mtb/7028793_smallMed_1555013560.jpg,https://cdn2.apstatic.com/photos/mtb/7028793_medium_1555013560.jpg,3,352,-352,2350,2045,-118.4275,34.3742,Unknown,null,1970-01-01 00:00:00
7033356,Caroline Park,Recommended Route,A great open space that is good for the whole family!,greenBlue,4,2,"Redlands, California",https://www.mtbproject.com/trail/7033356/caroline-park,https://cdn2.apstatic.com/photos/mtb/7023313_sqsmall_1554932017.jpg,https://cdn2.apstatic.com/photos/mtb/7023313_small_1554932017.jpg,https://cdn2.apstatic.com/photos/mtb/7023313_smallMed_1554932017.jpg,https://cdn2.apstatic.com/photos/mtb/7023313_medium_1554932017.jpg,1.4,189,-189,1988,1884,-117.1573,34.0222,Unknown,null,1970-01-01 00:00:00
7037332,Mountain Home Creek - SART - Thomas Hunting Grounds Loop,Recommended Route,Enjoy a 20-mile loop up wooded valleys and onto singletrack with exposure.,black,4,1,"Yucaipa, California",https://www.mtbproject.com/trail/7037332/mountain-home-creek-sart-thomas-hunting-grounds-loop,https://cdn2.apstatic.com/photos/mtb/7023445_sqsmall_1554932250.jpg,https://cdn2.apstatic.com/photos/mtb/7023445_small_1554932250.jpg,https://cdn2.apstatic.com/photos/mtb/7023445_smallMed_1554932250.jpg,https://cdn2.apstatic.com/photos/mtb/7023445_medium_1554932250.jpg,20.4,3075,-3061,6111,3276,-117.0244,34.1019,All Clear,Dry - Overgrown but doable,2020-08-17 00:38:05
7021910,Big Topanga Loop,Recommended Route,A long loop with monster climbs and equally big ocean views.,black,4,1,"Santa Monica, California",https://www.mtbproject.com/trail/7021910/big-topanga-loop,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,21.5,3257,-3254,2073,94,-118.5136,34.0544,Unknown,null,1970-01-01 00:00:00
7048902,Cuyamaca Peak Climb,Recommended Route,Steep climb that is dirt and paved. Recommended for stalwart riders.,black,4,1,"Descanso, California",https://www.mtbproject.com/trail/7048902/cuyamaca-peak-climb,https://cdn2.apstatic.com/photos/mtb/7005540_sqsmall_1554823688.jpg,https://cdn2.apstatic.com/photos/mtb/7005540_small_1554823688.jpg,https://cdn2.apstatic.com/photos/mtb/7005540_smallMed_1554823688.jpg,https://cdn2.apstatic.com/photos/mtb/7005540_medium_1554823688.jpg,13.5,2509,-2508,6477,3979,-116.5745,32.9099,Unknown,null,1970-01-01 00:00:00
7047568,"Sugarpine Mountain Drop, North Side via Powerline Rd",Recommended Route,"Has a 1.5-mile long, steep, rocky, technical section near the top but finishes off relatively smooth and fast.",black,4,1,"Crestline, California",https://www.mtbproject.com/trail/7047568/sugarpine-mountain-drop-north-side-via-powerline-rd,https://cdn2.apstatic.com/photos/mtb/7031099_sqsmall_1557365547.jpg,https://cdn2.apstatic.com/photos/mtb/7031099_small_1557365547.jpg,https://cdn2.apstatic.com/photos/mtb/7031099_smallMed_1557365547.jpg,https://cdn2.apstatic.com/photos/mtb/7031099_medium_1557365547.jpg,10.6,2155,-2155,5543,3437,-117.3592,34.2873,Unknown,null,1970-01-01 00:00:00
6528846,Zuma Loop,Recommended Route,A loop with lots of climbing surrounded by views around Zuma Canyon.,blueBlack,3.5,11,"Malibu, California",https://www.mtbproject.com/trail/6528846/zuma-loop,https://cdn2.apstatic.com/photos/mtb/7001606_sqsmall_1554401838.jpg,https://cdn2.apstatic.com/photos/mtb/7001606_small_1554401838.jpg,https://cdn2.apstatic.com/photos/mtb/7001606_smallMed_1554401838.jpg,https://cdn2.apstatic.com/photos/mtb/7001606_medium_1554401838.jpg,13.2,2760,-2757,1793,26,-118.8214,34.0164,All Clear,Dry,2020-09-27 19:20:35
7047596,First Hump (Scott Ridge) Loop,Recommended Route,A quick loop for those who have limited options for riding in this area.,blue,4,1,"Loma Linda, California",https://www.mtbproject.com/trail/7047596/first-hump-scott-ridge-loop,https://cdn2.apstatic.com/photos/mtb/7018837_sqsmall_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_small_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_smallMed_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_medium_1554918972.jpg,2.7,374,-382,1735,1353,-117.2423,34.0371,Unknown,null,1970-01-01 00:00:00
7054243,Santiago Oaks Quick Tour,Recommended Route,"A nice cross-section of what Santiago Oaks has to offer; from tough climbs and nice views, to awesome DH. singletrack.",blueBlack,4,1,"Villa Park, California",https://www.mtbproject.com/trail/7054243/santiago-oaks-quick-tour,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,6.4,1073,-1075,981,541,-117.7557,33.8007,All Clear,Dry,2020-10-17 19:22:37
7035723,Casian - #14 Extended Loop,Recommended Route,This is a fun ride on the east side of TJ.,blue,4,1,"Las Delicias, Mexico",https://www.mtbproject.com/trail/7035723/casian-14-extended-loop,https://cdn2.apstatic.com/photos/mtb/7025008_sqsmall_1555002040.jpg,https://cdn2.apstatic.com/photos/mtb/7025008_small_1555002040.jpg,https://cdn2.apstatic.com/photos/mtb/7025008_smallMed_1555002040.jpg,https://cdn2.apstatic.com/photos/mtb/7025008_medium_1555002040.jpg,11.6,1276,-1276,1279,762,-116.9264,32.4051,Unknown,null,1970-01-01 00:00:00
7053553,Creek Trail to Elsmere Canyon Loop,Recommended Route,Getting the best parts of Elsmere Canyon Loop with less riding and hike-a-bike!,black,4,1,"Santa Clarita, California",https://www.mtbproject.com/trail/7053553/creek-trail-to-elsmere-canyon-loop,https://cdn2.apstatic.com/photos/mtb/7014291_sqsmall_1554847013.jpg,https://cdn2.apstatic.com/photos/mtb/7014291_small_1554847013.jpg,https://cdn2.apstatic.com/photos/mtb/7014291_smallMed_1554847013.jpg,https://cdn2.apstatic.com/photos/mtb/7014291_medium_1554847013.jpg,3.1,606,-606,1973,1441,-118.5007,34.3646,Unknown,null,1970-01-01 00:00:00
7055455,Blackstar-Eagle-Skyline-Coal-Oaks,Recommended Route,"Loop if you want to get 10,000 elevation",blueBlack,4,1,"Villa Park, California",https://www.mtbproject.com/trail/7055455/blackstar-eagle-skyline-coal-oaks,https://cdn2.apstatic.com/photos/mtb/7023883_sqsmall_1554932944.jpg,https://cdn2.apstatic.com/photos/mtb/7023883_small_1554932944.jpg,https://cdn2.apstatic.com/photos/mtb/7023883_smallMed_1554932944.jpg,https://cdn2.apstatic.com/photos/mtb/7023883_medium_1554932944.jpg,83.3,10041,-10055,3813,269,-117.8149,33.7988,Unknown,null,1970-01-01 00:00:00
7054774,Black Star Motorway Loop,Recommended Route,"Long, rolling loop mostly on dirt roads with nice singletrack descent on The Motorway (Silverado Trail).",black,4,1,"Foothill Ranch, California",https://www.mtbproject.com/trail/7054774/black-star-motorway-loop,https://cdn2.apstatic.com/photos/mtb/7033768_sqsmall_1572232095.jpg,https://cdn2.apstatic.com/photos/mtb/7033768_small_1572232095.jpg,https://cdn2.apstatic.com/photos/mtb/7033768_smallMed_1572232095.jpg,https://cdn2.apstatic.com/photos/mtb/7033768_medium_1572232095.jpg,26.9,4010,-4007,3815,860,-117.678,33.7642,All Clear,Dry,2020-09-12 12:46:45
7047062,Gaviota Peak - Trespass DH,Recommended Route,Awesome view to a fun descent.,black,3.7,6,"Buellton, California",https://www.mtbproject.com/trail/7047062/gaviota-peak-trespass-dh,https://cdn2.apstatic.com/photos/mtb/7030770_sqsmall_1555202147.jpg,https://cdn2.apstatic.com/photos/mtb/7030770_small_1555202147.jpg,https://cdn2.apstatic.com/photos/mtb/7030770_smallMed_1555202147.jpg,https://cdn2.apstatic.com/photos/mtb/7030770_medium_1555202147.jpg,6.9,2198,-2213,2441,316,-120.2258,34.5047,Unknown,null,1970-01-01 00:00:00
7018084,The Desert Riders Tour,Recommended Route,A tough but rewarding tour of the best trails in the desert.,black,3.4,7,"Rancho Mirage, California",https://www.mtbproject.com/trail/7018084/the-desert-riders-tour,https://cdn2.apstatic.com/photos/mtb/7007712_sqsmall_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_small_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_smallMed_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_medium_1554827068.jpg,14.4,2719,-3017,2638,719,-116.4094,33.6712,Unknown,null,1970-01-01 00:00:00
7015998,HL7166,Recommended Route,"A fun, short ride with a spectacular view of the city and the desert landscape.",blueBlack,3.7,6,"Barstow, California",https://www.mtbproject.com/trail/7015998/hl7166,https://cdn2.apstatic.com/photos/mtb/7011107_sqsmall_1554838892.jpg,https://cdn2.apstatic.com/photos/mtb/7011107_small_1554838892.jpg,https://cdn2.apstatic.com/photos/mtb/7011107_smallMed_1554838892.jpg,https://cdn2.apstatic.com/photos/mtb/7011107_medium_1554838892.jpg,3.7,577,-577,3346,2768,-117.0164,34.9653,Unknown,null,1970-01-01 00:00:00
7027782,Ventura River Preserve Lollipop,Recommended Route,Enjoy lots of terrain variety and views of Lake Casitas and Ojai.,blueBlack,3.4,7,"Meiners Oaks, California",https://www.mtbproject.com/trail/7027782/ventura-river-preserve-lollipop,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,10,1280,-1280,1277,620,-119.2905,34.4586,All Clear,Dry,2020-10-17 12:02:52
7000046,Mt. Lukens from the Fire Station,Recommended Route,This 7.5 mile climb never seems to end.  Great view at the top.,blue,3.3,9,"La Cañada Flintridge, California",https://www.mtbproject.com/trail/7000046/mt-lukens-from-the-fire-station,https://cdn2.apstatic.com/photos/mtb/7000014_sqsmall_1554392906.jpg,https://cdn2.apstatic.com/photos/mtb/7000014_small_1554392906.jpg,https://cdn2.apstatic.com/photos/mtb/7000014_smallMed_1554392906.jpg,https://cdn2.apstatic.com/photos/mtb/7000014_medium_1554392906.jpg,15,2843,-2842,5061,2271,-118.1838,34.2339,Unknown,null,1970-01-01 00:00:00
7022970,El Dorado Ranch,Recommended Route,This ride is part doubletrack and part singletrack trails in the foothills of Oak Glen.,greenBlue,3.7,3,"Yucaipa, California",https://www.mtbproject.com/trail/7022970/el-dorado-ranch,https://cdn2.apstatic.com/photos/mtb/7023442_sqsmall_1554932245.jpg,https://cdn2.apstatic.com/photos/mtb/7023442_small_1554932245.jpg,https://cdn2.apstatic.com/photos/mtb/7023442_smallMed_1554932245.jpg,https://cdn2.apstatic.com/photos/mtb/7023442_medium_1554932245.jpg,7.2,815,-813,3838,3353,-116.9919,34.0529,Unknown,null,1970-01-01 00:00:00
7014152,Boo Hof Inner Loop,Recommended Route,An easy inner loop with different character depending on the direction you go.,greenBlue,3.7,3,"La Quinta, California",https://www.mtbproject.com/trail/7014152/boo-hof-inner-loop,https://cdn2.apstatic.com/photos/mtb/7009797_sqsmall_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_small_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_smallMed_1554830986.jpg,https://cdn2.apstatic.com/photos/mtb/7009797_medium_1554830986.jpg,2.9,183,-183,532,356,-116.3175,33.6488,Unknown,null,1970-01-01 00:00:00
7038434,La Costa Preserve - South Side Access,Recommended Route,Ride through La Costa Preserve from the south.,black,3.5,4,"Lake San Marcos, California",https://www.mtbproject.com/trail/7038434/la-costa-preserve-south-side-access,https://cdn2.apstatic.com/photos/mtb/7030280_sqsmall_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_small_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_smallMed_1555016697.jpg,https://cdn2.apstatic.com/photos/mtb/7030280_medium_1555016697.jpg,8.8,1216,-1216,1026,391,-117.2258,33.0765,All Clear,Dry,2020-09-12 16:54:52
5245038,La Tuna Loop,Recommended Route,"A mostly fireroad loop with short, rewarding singletrack.",blueBlack,2.9,16,"La Crescenta-Montrose, California",https://www.mtbproject.com/trail/5245038/la-tuna-loop,https://cdn2.apstatic.com/photos/mtb/7019334_sqsmall_1554924913.jpg,https://cdn2.apstatic.com/photos/mtb/7019334_small_1554924913.jpg,https://cdn2.apstatic.com/photos/mtb/7019334_smallMed_1554924913.jpg,https://cdn2.apstatic.com/photos/mtb/7019334_medium_1554924913.jpg,9.1,1735,-1767,2997,1339,-118.2912,34.2342,All Clear,Dry,2020-07-28 20:44:02
7003844,Nyes Laguna Beach Thigh Killer,Recommended Route,A difficult triple-climb ride near Victoria Beach.,blueBlack,3.5,4,"Laguna Beach, California",https://www.mtbproject.com/trail/7003844/nyes-laguna-beach-thigh-killer,https://cdn2.apstatic.com/photos/mtb/7001129_sqsmall_1554401193.jpg,https://cdn2.apstatic.com/photos/mtb/7001129_small_1554401193.jpg,https://cdn2.apstatic.com/photos/mtb/7001129_smallMed_1554401193.jpg,https://cdn2.apstatic.com/photos/mtb/7001129_medium_1554401193.jpg,11,2094,-2093,989,86,-117.7615,33.5228,All Clear,Dry - E-bike not allowed in OC parks.  How this info was not mentioned here.   All other trails in oc parks.,2020-08-09 20:32:07
7004816,Tehachapi Greenbelt Ride,Recommended Route,This ride has beautiful mature oaks and wildlife galore.,blue,3.5,4,"Golden Hills, California",https://www.mtbproject.com/trail/7004816/tehachapi-greenbelt-ride,https://cdn2.apstatic.com/photos/mtb/7023416_sqsmall_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_small_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_smallMed_1554932196.jpg,https://cdn2.apstatic.com/photos/mtb/7023416_medium_1554932196.jpg,10.3,536,-536,3894,3571,-118.4788,35.1355,Unknown,null,1970-01-01 00:00:00
7044694,Cuyamaca Rancho Singletrack,Recommended Route,This ride connects much of the singletrack in the northern reaches Cuyamaca Rancho in the vast open area near the lake.,blue,3.5,2,"Julian, California",https://www.mtbproject.com/trail/7044694/cuyamaca-rancho-singletrack,https://cdn2.apstatic.com/photos/mtb/7005539_sqsmall_1554823686.jpg,https://cdn2.apstatic.com/photos/mtb/7005539_small_1554823686.jpg,https://cdn2.apstatic.com/photos/mtb/7005539_smallMed_1554823686.jpg,https://cdn2.apstatic.com/photos/mtb/7005539_medium_1554823686.jpg,19.4,1499,-1498,4888,4139,-116.5803,32.96,All Clear,Dry,2020-10-05 00:35:17
7014723,Flagpole Hill,Recommended Route,A scenic fire road with plenty of trails connecting to it.,blue,3.5,4,"San Juan Capistrano, California",https://www.mtbproject.com/trail/7014723/flagpole-hill,https://cdn2.apstatic.com/photos/mtb/7010100_sqsmall_1554832234.jpg,https://cdn2.apstatic.com/photos/mtb/7010100_small_1554832234.jpg,https://cdn2.apstatic.com/photos/mtb/7010100_smallMed_1554832234.jpg,https://cdn2.apstatic.com/photos/mtb/7010100_medium_1554832234.jpg,1.6,353,-40,703,379,-117.6479,33.4893,Unknown,null,1970-01-01 00:00:00
4415231,Matias Potrero Loop,Recommended Route,Another great intermediate ride in the Santa Ynez River area,blueBlack,3.2,9,"Mission Canyon, California",https://www.mtbproject.com/trail/4415231/matias-potrero-loop,https://cdn2.apstatic.com/photos/mtb/4658772_sqsmall_1554328357.jpg,https://cdn2.apstatic.com/photos/mtb/4658772_small_1554328357.jpg,https://cdn2.apstatic.com/photos/mtb/4658772_smallMed_1554328357.jpg,https://cdn2.apstatic.com/photos/mtb/4658772_medium_1554328357.jpg,10,1397,-1399,2006,995,-119.7748,34.5454,Unknown,null,1970-01-01 00:00:00
7037411,Eagle Peak Out-and-Back,Recommended Route,"A fast descent into the valley, across the San Diego River, then a technical climb up Eagle Peak for the bomb back down.",black,3.5,2,"San Diego Country Estates, California",https://www.mtbproject.com/trail/7037411/eagle-peak-out-and-back,https://cdn2.apstatic.com/photos/mtb/7025869_sqsmall_1555003630.jpg,https://cdn2.apstatic.com/photos/mtb/7025869_small_1555003630.jpg,https://cdn2.apstatic.com/photos/mtb/7025869_smallMed_1555003630.jpg,https://cdn2.apstatic.com/photos/mtb/7025869_medium_1555003630.jpg,9,1933,-1933,1953,925,-116.7563,32.9952,Unknown,null,1970-01-01 00:00:00
5444495,Santa Margarita River Trail,Recommended Route,Beautiful views along the river and sweeping views at the peaks.,blue,2.8,15,"Fallbrook, California",https://www.mtbproject.com/trail/5444495/santa-margarita-river-trail,https://cdn2.apstatic.com/photos/mtb/5445040_sqsmall_1554330909.jpg,https://cdn2.apstatic.com/photos/mtb/5445040_small_1554330909.jpg,https://cdn2.apstatic.com/photos/mtb/5445040_smallMed_1554330909.jpg,https://cdn2.apstatic.com/photos/mtb/5445040_medium_1554330909.jpg,8.6,1166,-1164,586,330,-117.2412,33.4133,Minor Issues,,2020-08-11 10:24:33
7010069,Minnewawa Truck Trail,Recommended Route,"A tough 3,000 ft-climb with varying elevation grade. On the way, you'll be rewarded with beautiful scenery.",blueBlack,3.1,9,"Jamul, California",https://www.mtbproject.com/trail/7010069/minnewawa-truck-trail,https://cdn2.apstatic.com/photos/mtb/7022970_sqsmall_1554931438.jpg,https://cdn2.apstatic.com/photos/mtb/7022970_small_1554931438.jpg,https://cdn2.apstatic.com/photos/mtb/7022970_smallMed_1554931438.jpg,https://cdn2.apstatic.com/photos/mtb/7022970_medium_1554931438.jpg,12.6,2926,-2925,3544,636,-116.855,32.6521,Unknown,null,1970-01-01 00:00:00
